Sample Name,Date Received,Container,Sample LIMS ID,Progress,Investigator Sample Name,Replicate Sample Id,Notes
111665,"Jun 23, 2014",27-26878,NIC1102A8150,,S016830739,MC00805X,42/E/1
111666,"Jun 23, 2014",27-26879,NIC1102A8151,,S659673406,MC00328X,42/E/12
111667,"Jun 23, 2014",27-26880,NIC1102A8152,,S885693059,MC00217X,42/E/13
111668,"Jun 23, 2014",27-26881,NIC1102A8153,,S261756720,MC00283X,42/E/15
111669,"Jun 23, 2014",27-26882,NIC1102A8154,,S461326638,MC00406X,42/E/4
111670,"Jun 23, 2014",27-26883,NIC1102A8155,,S046571478,MC00552X,42/E/5
111671,"Jun 23, 2014",27-26884,NIC1102A8156,,S950091561,MC00859X,42/F/1
111672,"Jun 23, 2014",27-26885,NIC1102A8157,,S819173902,MC00116X,42/F/13
111673,"Jun 23, 2014",27-26886,NIC1102A8158,,S463966408,MC00153X,42/F/14
111674,"Jun 23, 2014",27-26887,NIC1102A8159,,S258595248,MC00924X,42/F/4
111675,"Jun 23, 2014",27-26888,NIC1102A8160,,S594712359,MC00681X,42/G/15
111676,"Jun 23, 2014",27-26889,NIC1102A8161,,S186341585,MC00597X,42/G/3
111677,"Jun 23, 2014",27-26890,NIC1102A8162,,S437830006,MC00162X,42/G/6
111678,"Jun 23, 2014",27-26891,NIC1102A8163,,S400257711,MC00908X,42/H/13
111679,"Jun 23, 2014",27-26892,NIC1102A8164,,S773862432,MC00124X,42/H/3
111680,"Jun 23, 2014",27-26893,NIC1102A8165,,S762420523,MC00042X,42/H/8
111681,"Jun 23, 2014",27-26894,NIC1102A8166,,S343864763,MC00492X,42/I/1
111682,"Jun 23, 2014",27-26895,NIC1102A8167,,S120732932,MC00160X,42/I/11
111683,"Jun 23, 2014",27-26896,NIC1102A8168,,S493311594,MC00951X,42/I/13
111684,"Jun 23, 2014",27-26897,NIC1102A8169,,S564117756,MC00602X,42/I/15
111685,"Jun 23, 2014",27-26898,NIC1102A8170,,S541171136,MC00011X,42/I/3
111686,"Jun 23, 2014",27-26899,NIC1102A8171,,S278989790,MC00521X,42/I/5
111687,"Jun 23, 2014",27-26900,NIC1102A8172,,S044251654,MC00869X,42/I/8
111688,"Jun 23, 2014",27-26901,NIC1102A8173,,S810985842,MC00651X,42/I/9
111689,"Jun 23, 2014",27-26902,NIC1102A8174,,S780041005,MC00401X,42/J/12
111690,"Jun 23, 2014",27-26903,NIC1102A8175,,S792458521,MC00570X,42/J/14
111691,"Jun 23, 2014",27-26904,NIC1102A8176,,S683989551,MC00537X,42/J/2
111692,"Jun 23, 2014",27-26905,NIC1102A8177,,S859576213,MC00204X,42/J/3
111693,"Jun 23, 2014",27-26906,NIC1102A8178,,S491119984,MC00513X,43/A/13
111694,"Jun 23, 2014",27-26907,NIC1102A8179,,S320296299,MC00845X,43/B/14
111695,"Jun 23, 2014",27-26908,NIC1102A8180,,S405243001,MC00957X,43/B/15
111696,"Jun 23, 2014",27-26909,NIC1102A8181,,S318041559,MC00260X,43/B/5
111697,"Jun 23, 2014",27-26910,NIC1102A8182,,S922449280,MC00506X,43/B/7
111698,"Jun 23, 2014",27-26911,NIC1102A8183,,S662609309,MC00988X,43/B/8
111699,"Jun 23, 2014",27-26912,NIC1102A8184,,S501706969,MC00790X,43/B/9
111700,"Jun 23, 2014",27-26913,NIC1102A8185,,S698151238,MC00143X,43/C/2
111701,"Jun 23, 2014",27-26914,NIC1102A8186,,S751397111,MC00410X,43/C/5
111702,"Jun 23, 2014",27-26915,NIC1102A8187,,S839712679,MC00400X,43/C/6
111703,"Jun 23, 2014",27-26916,NIC1102A8188,,S727203626,MC00134X,43/C/7
111704,"Jun 23, 2014",27-26917,NIC1102A8189,,S597896788,MC00942X,43/D/10
111705,"Jun 23, 2014",27-26918,NIC1102A8190,,S887852800,MC00416X,43/D/14
111706,"Jun 23, 2014",27-26919,NIC1102A8191,,S435575996,MC00087X,43/D/9
111707,"Jun 23, 2014",27-26920,NIC1102A8192,,S853082004,MC00514X,43/E/1
111708,"Jun 23, 2014",27-26921,NIC1102A8193,,S871668564,MC00573X,43/E/11
111709,"Jun 23, 2014",27-26922,NIC1102A8194,,S761099496,MC00573X,43/E/13
111710,"Jun 23, 2014",27-26923,NIC1102A8195,,S562817898,MC00008X,43/E/3
111711,"Jun 23, 2014",27-26924,NIC1102A8196,,S440073824,MC00936X,43/E/6
111712,"Jun 23, 2014",27-26925,NIC1102A8197,,S597512745,MC00427X,43/E/8
111713,"Jun 23, 2014",27-26926,NIC1102A8198,,S006472604,MC00666X,43/F/10
111714,"Jun 23, 2014",27-26927,NIC1102A8199,,S664711380,MC00445X,43/F/12
111715,"Jun 23, 2014",27-26928,NIC1102A8200,,S202370279,MC00864X,43/F/6
111716,"Jun 23, 2014",27-26929,NIC1102A8201,,S555483257,MC00517X,43/F/9
111717,"Jun 23, 2014",27-26930,NIC1102A8202,,S071208771,MC00218X,43/G/12
111718,"Jun 23, 2014",27-26931,NIC1102A8203,,S552819461,MC00843X,43/G/13
111719,"Jun 23, 2014",27-26932,NIC1102A8204,,S125967353,MC00749X,43/G/15
111720,"Jun 23, 2014",27-26933,NIC1102A8205,,S662097332,MC00268X,43/G/5
111721,"Jun 23, 2014",27-26934,NIC1102A8206,,S371811853,MC00148X,43/G/7
111722,"Jun 23, 2014",27-26935,NIC1102A8207,,S869181415,MC00277X,43/H/14
111723,"Jun 23, 2014",27-26936,NIC1102A8208,,S737462346,MC00042X,43/H/15
111724,"Jun 23, 2014",27-26937,NIC1102A8209,,S440377576,MC00408X,43/H/3
111725,"Jun 23, 2014",27-26938,NIC1102A8210,,S360358033,MC00196X,43/H/5
111726,"Jun 23, 2014",27-26939,NIC1102A8211,,S871712740,MC00346X,43/H/8
111727,"Jun 23, 2014",27-26940,NIC1102A8212,,S203393977,MC00320X,43/I/3
111728,"Jun 23, 2014",27-26941,NIC1102A8213,,S777980304,MC00685X,43/I/4
111729,"Jun 23, 2014",27-26942,NIC1102A8214,,S754893335,MC00212X,5/A/11
111730,"Jun 23, 2014",27-26943,NIC1102A8215,,S655432311,MC00286X,5/A/3
111731,"Jun 23, 2014",27-26944,NIC1102A8216,,S352328655,MC00949X,5/A/5
111732,"Jun 23, 2014",27-26945,NIC1102A8217,,S087762721,MC00496X,5/A/8
111733,"Jun 23, 2014",27-26946,NIC1102A8218,,S303088964,MC00786X,5/A/9
111734,"Jun 23, 2014",27-26947,NIC1102A8219,,S749931443,MC00340X,5/B/10
111735,"Jun 23, 2014",27-26948,NIC1102A8220,,S565293518,MC00403X,5/B/12
111736,"Jun 23, 2014",27-26949,NIC1102A8221,,S358557504,MC00318X,5/B/13
111737,"Jun 23, 2014",27-26950,NIC1102A8222,,S072144202,MC00028X,5/B/9
111738,"Jun 23, 2014",27-26951,NIC1102A8223,,S684068333,MC00703X,5/C/1
111739,"Jun 23, 2014",27-26952,NIC1102A8224,,S953775339,MC00233X,5/C/13
111740,"Jun 23, 2014",27-26953,NIC1102A8225,,S870639650,MC00075X,5/C/14
111741,"Jun 23, 2014",27-26954,NIC1102A8226,,S463025201,MC00200X,5/C/15
111742,"Jun 23, 2014",27-26955,NIC1102A8227,,S139443837,MC00964X,5/C/6
111743,"Jun 23, 2014",27-26956,NIC1102A8228,,S845059688,MC00987X,5/D/15
111744,"Jun 23, 2014",27-26957,NIC1102A8229,,S954433040,MC00880X,5/E/10
111745,"Jun 23, 2014",27-26958,NIC1102A8230,,S452034681,MC00331X,5/E/2
111746,"Jun 23, 2014",27-26959,NIC1102A8231,,S385401934,MC00184X,5/E/3
111747,"Jun 23, 2014",27-26960,NIC1102A8232,,S576975457,MC00476X,5/F/1
111748,"Jun 23, 2014",27-26961,NIC1102A8233,,S937426009,MC00268X,5/F/13
111749,"Jun 23, 2014",27-26962,NIC1102A8234,,S599740639,MC00001X,5/F/14
111750,"Jun 23, 2014",27-26963,NIC1102A8235,,S254030988,MC00763X,5/F/15
111751,"Jun 23, 2014",27-26964,NIC1102A8236,,S237389901,MC00490X,5/F/2
111752,"Jun 23, 2014",27-26965,NIC1102A8237,,S282522065,MC00706X,5/F/4
111753,"Jun 23, 2014",27-26966,NIC1102A8238,,S806006549,MC00809X,5/F/5
111754,"Jun 23, 2014",27-26967,NIC1102A8239,,S165311706,MC00061X,5/F/7
111755,"Jun 23, 2014",27-26968,NIC1102A8240,,S390778435,MC00413X,5/G/15
111756,"Jun 23, 2014",27-26969,NIC1102A8241,,S254250162,MC00965X,5/G/6
111757,"Jun 23, 2014",27-26970,NIC1102A8242,,S311034174,MC00811X,5/H/1
111758,"Jun 23, 2014",27-26971,NIC1102A8243,,S263729445,MC00278X,5/H/10
111759,"Jun 23, 2014",27-26972,NIC1102A8244,,S753840923,MC00202X,5/H/11
111760,"Jun 23, 2014",27-26973,NIC1102A8245,,S527076026,MC00100X,5/H/14
111761,"Jun 23, 2014",27-26974,NIC1102A8246,,S196329046,MC00279X,5/H/3
111762,"Jun 23, 2014",27-26975,NIC1102A8247,,S270228560,MC00702X,5/H/4
111763,"Jun 23, 2014",27-26976,NIC1102A8248,,S201814690,MC00229X,5/H/9
111764,"Jun 23, 2014",27-26977,NIC1102A8249,,S807908816,MC00649X,5/I/15
111765,"Jun 23, 2014",27-26978,NIC1102A8250,,S326774258,MC00165X,5/I/2
111766,"Jun 23, 2014",27-26979,NIC1102A8251,,S573219157,MC00503X,5/I/4
111767,"Jun 23, 2014",27-26980,NIC1102A8252,,S621497081,MC00122X,5/I/5
111768,"Jun 23, 2014",27-26981,NIC1102A8253,,S051084211,MC00314X,5/I/6
111769,"Jun 23, 2014",27-26982,NIC1102A8254,,S388961174,MC00840X,5/J/1
111770,"Jun 23, 2014",27-26983,NIC1102A8255,,S112153220,MC00213X,5/J/11
111771,"Jun 23, 2014",27-26984,NIC1102A8256,,S822959966,MC00128X,5/J/12
111772,"Jun 23, 2014",27-26985,NIC1102A8257,,S540642908,MC00333X,5/J/15
111773,"Jun 23, 2014",27-26986,NIC1102A8258,,S881163670,MC00519X,5/J/8
111774,"Jun 23, 2014",27-26987,NIC1102A8259,,S306430063,MC00097X,5/J/9
111775,"Jun 23, 2014",27-26988,NIC1102A8260,,S110000969,MC00910X,6/A/1
111776,"Jun 23, 2014",27-26989,NIC1102A8261,,S856907870,MC00522X,6/A/10
111777,"Jun 23, 2014",27-26990,NIC1102A8262,,S118004235,MC00523X,6/A/12
111778,"Jun 23, 2014",27-26991,NIC1102A8263,,S105071641,MC00806X,6/A/13
111779,"Jun 23, 2014",27-26992,NIC1102A8264,,S147199189,MC00704X,6/A/15
111780,"Jun 23, 2014",27-26993,NIC1102A8265,,S998063512,MC00332X,6/A/8
111781,"Jun 23, 2014",27-26994,NIC1102A8266,,S263802195,MC00103X,6/B/10
111782,"Jun 23, 2014",27-26995,NIC1102A8267,,S960630751,MC00462X,6/B/12
111783,"Jun 23, 2014",27-26996,NIC1102A8268,,S138209421,MC00727X,6/B/15
111784,"Jun 23, 2014",27-26997,NIC1102A8269,,S823050260,MC00273X,6/B/3
111785,"Jun 23, 2014",27-26998,NIC1102A8270,,S946735475,MC00472X,6/B/7
111786,"Jun 23, 2014",27-26999,NIC1102A8271,,S890990210,MC00084X,6/B/8
111787,"Jun 23, 2014",27-27000,NIC1102A8272,,S139780240,MC00041X,6/B/9
111788,"Jun 23, 2014",27-27001,NIC1102A8273,,S232171167,MC00410X,6/C/12
111789,"Jun 23, 2014",27-27002,NIC1102A8274,,S557071672,MC00949X,6/C/2
111790,"Jun 23, 2014",27-27003,NIC1102A8275,,S497456880,MC00168X,6/D/13
111791,"Jun 23, 2014",27-27004,NIC1102A8276,,S478359702,MC00407X,6/D/14
111792,"Jun 23, 2014",27-27005,NIC1102A8277,,S529447935,MC00288X,6/D/15
111793,"Jun 23, 2014",27-27006,NIC1102A8278,,S120395215,MC00443X,6/D/2
111794,"Jun 23, 2014",27-27007,NIC1102A8279,,S754471384,MC00346X,6/D/6
111795,"Jun 23, 2014",27-27008,NIC1102A8280,,S835667314,MC00249X,6/D/8
111796,"Jun 23, 2014",27-27009,NIC1102A8281,,S129610761,MC00870X,6/E/1
111797,"Jun 23, 2014",27-27010,NIC1102A8282,,S542124109,MC00582X,6/E/10
111798,"Jun 23, 2014",27-27011,NIC1102A8283,,S073338056,MC00593X,6/E/7
111799,"Jun 23, 2014",27-27012,NIC1102A8284,,S342169067,MC00330X,6/E/8
111800,"Jun 23, 2014",27-27013,NIC1102A8285,,S427107979,MC00137X,6/F/10
111801,"Jun 23, 2014",27-27014,NIC1102A8286,,S981171033,MC00120X,6/F/13
111802,"Jun 23, 2014",27-27015,NIC1102A8287,,S511565363,MC00364X,6/F/14
111803,"Jun 23, 2014",27-27016,NIC1102A8288,,S936677865,MC00215X,6/F/6
111804,"Jun 23, 2014",27-27017,NIC1102A8289,,S107583546,MC00341X,6/F/7
111805,"Jun 23, 2014",27-27018,NIC1102A8290,,S401998205,MC00935X,6/F/9
111806,"Jun 23, 2014",27-27019,NIC1102A8291,,S273790274,MC00602X,6/G/11
111807,"Jun 23, 2014",27-27020,NIC1102A8292,,S409156632,MC00144X,6/G/3
111808,"Jun 23, 2014",27-27021,NIC1102A8293,,S714624823,MC00007X,6/G/4
111809,"Jun 23, 2014",27-27022,NIC1102A8294,,S437895898,MC00663X,6/H/1
111810,"Jun 23, 2014",27-27023,NIC1102A8295,,S030542157,MC00103X,6/H/14
111811,"Jun 23, 2014",27-27024,NIC1102A8296,,S443715989,MC00558X,6/H/15
111812,"Jun 23, 2014",27-27025,NIC1102A8297,,S419062797,MC00047X,6/H/7
111813,"Jun 23, 2014",27-27026,NIC1102A8298,,S700886275,MC00340X,6/I/12
111814,"Jun 23, 2014",27-27027,NIC1102A8299,,S423427424,MC00104X,6/I/15
111815,"Jun 23, 2014",27-27028,NIC1102A8300,,S168087273,MC00004X,6/I/3
111816,"Jun 23, 2014",27-27029,NIC1102A8301,,S448659990,MC00775X,6/I/7
111817,"Jun 23, 2014",27-27030,NIC1102A8302,,S224239359,MC00223X,6/J/1
111818,"Jun 23, 2014",27-27031,NIC1102A8303,,S128393289,MC00844X,6/J/13
111819,"Jun 23, 2014",27-27032,NIC1102A8304,,S161190577,MC00928X,6/J/2
111820,"Jun 23, 2014",27-27033,NIC1102A8305,,S114819767,MC00589X,6/J/4
111821,"Jun 23, 2014",27-27034,NIC1102A8306,,S371776555,MC00005X,7/A/10
111822,"Jun 23, 2014",27-27035,NIC1102A8307,,S618688957,MC00127X,7/A/11
111823,"Jun 23, 2014",27-27036,NIC1102A8308,,S347339306,MC00038X,7/A/2
111824,"Jun 23, 2014",27-27037,NIC1102A8309,,S204480801,MC00466X,7/A/5
111825,"Jun 23, 2014",27-27038,NIC1102A8310,,S017574159,MC00525X,7/A/8
111826,"Jun 23, 2014",27-27039,NIC1102A8311,,S991445524,MC00854X,7/B/13
111827,"Jun 23, 2014",27-27040,NIC1102A8312,,S733310462,MC00850X,7/B/5
111828,"Jun 23, 2014",27-27041,NIC1102A8313,,S576683797,MC00297X,7/B/7
111829,"Jun 23, 2014",27-27042,NIC1102A8314,,S179788297,MC00156X,7/C/1
111830,"Jun 23, 2014",27-27043,NIC1102A8315,,S395236977,MC00701X,7/C/10
111831,"Jun 23, 2014",27-27044,NIC1102A8316,,S872430454,MC00086X,7/C/13
111832,"Jun 23, 2014",27-27045,NIC1102A8317,,S003149106,MC00932X,7/C/2
111833,"Jun 23, 2014",27-27046,NIC1102A8318,,S087641213,MC01000X,7/C/7
111834,"Jun 23, 2014",27-27047,NIC1102A8319,,S192719504,MC00212X,7/D/11
111835,"Jun 23, 2014",27-27048,NIC1102A8320,,S265222814,MC00965X,7/D/12
111836,"Jun 23, 2014",27-27049,NIC1102A8321,,S809799883,MC00604X,7/D/13
111837,"Jun 23, 2014",27-27050,NIC1102A8322,,S840091832,MC00402X,7/D/2
111838,"Jun 23, 2014",27-27051,NIC1102A8323,,S771329637,MC00366X,7/D/9
111839,"Jun 23, 2014",27-27052,NIC1102A8324,,S467202716,MC00578X,7/E/14
111840,"Jun 23, 2014",27-27053,NIC1102A8325,,S185434187,MC00755X,7/E/15
111841,"Jun 23, 2014",27-27054,NIC1102A8326,,S650371725,MC00305X,7/E/3
111842,"Jun 23, 2014",27-27055,NIC1102A8327,,S523708490,MC00577X,7/E/8
111843,"Jun 23, 2014",27-27056,NIC1102A8328,,S370187172,MC00118X,7/F/10
111844,"Jun 23, 2014",27-27057,NIC1102A8329,,S076714306,MC00716X,7/F/11
111845,"Jun 23, 2014",27-27058,NIC1102A8330,,S932565255,MC00952X,7/F/12
111846,"Jun 23, 2014",27-27059,NIC1102A8331,,S340366284,MC00013X,7/F/2
111847,"Jun 23, 2014",27-27060,NIC1102A8332,,S304258915,MC00921X,7/F/4
111848,"Jun 23, 2014",27-27061,NIC1102A8333,,S747801054,MC00801X,7/F/5
111849,"Jun 23, 2014",27-27062,NIC1102A8334,,S729164320,MC00470X,7/G/13
111850,"Jun 23, 2014",27-27063,NIC1102A8335,,S359754427,MC00111X,7/G/14
111851,"Jun 23, 2014",27-27064,NIC1102A8336,,S383245722,MC00186X,7/G/15
111852,"Jun 23, 2014",27-27065,NIC1102A8337,,S183858817,MC00564X,7/G/2
111853,"Jun 23, 2014",27-27066,NIC1102A8338,,S653028315,MC00515X,7/H/10
111854,"Jun 23, 2014",27-27067,NIC1102A8339,,S556046593,MC00382X,7/H/11
111855,"Jun 23, 2014",27-27068,NIC1102A8340,,S419876537,MC00756X,7/H/9
111856,"Jun 23, 2014",27-27069,NIC1102A8341,,S749120166,MC00697X,7/I/11
111857,"Jun 23, 2014",27-27070,NIC1102A8342,,S461376149,MC00642X,7/I/12
111858,"Jun 23, 2014",27-27071,NIC1102A8343,,S131312033,MC00028X,7/I/2
111859,"Jun 23, 2014",27-27072,NIC1102A8344,,S736194531,MC00877X,7/I/7
111860,"Jun 23, 2014",27-27073,NIC1102A8345,,S830184003,MC00861X,7/J/1
111861,"Jun 23, 2014",27-27074,NIC1102A8346,,S716575842,MC00084X,7/J/3
111862,"Jun 23, 2014",27-27075,NIC1102A8347,,S162935306,MC00403X,8/A/15
111863,"Jun 23, 2014",27-27076,NIC1102A8348,,S593160170,MC00065X,8/A/2
111864,"Jun 23, 2014",27-27077,NIC1102A8349,,S238720132,MC00762X,8/A/5
111865,"Jun 23, 2014",27-27078,NIC1102A8350,,S918451935,MC00620X,8/A/8
111866,"Jun 23, 2014",27-27079,NIC1102A8351,,S909542938,MC00682X,8/B/12
111867,"Jun 23, 2014",27-27080,NIC1102A8352,,S288697734,MC00614X,8/B/14
111868,"Jun 23, 2014",27-27081,NIC1102A8353,,S651844735,MC00031X,8/B/15
111869,"Jun 23, 2014",27-27082,NIC1102A8354,,S624305269,MC00474X,8/B/5
111870,"Jun 23, 2014",27-27083,NIC1102A8355,,S014817856,MC00572X,8/B/9
111871,"Jun 23, 2014",27-27084,NIC1102A8356,,S281449522,MC00658X,8/C/1
111872,"Jun 23, 2014",27-27085,NIC1102A8357,,S544217128,MC00702X,8/C/15
111873,"Jun 23, 2014",27-27086,NIC1102A8358,,S150768766,MC00582X,8/C/4
111874,"Jun 23, 2014",27-27087,NIC1102A8359,,S136675985,MC00209X,8/D/3
111875,"Jun 23, 2014",27-27088,NIC1102A8360,,S399107550,MC00035X,8/E/11
111876,"Jun 23, 2014",27-27089,NIC1102A8361,,S971417510,MC00200X,8/E/9
111877,"Jun 23, 2014",27-27090,NIC1102A8362,,S457826459,MC00796X,8/F/11
111878,"Jun 23, 2014",27-27091,NIC1102A8363,,S624086745,MC00335X,8/F/12
111879,"Jun 23, 2014",27-27092,NIC1102A8364,,S122758516,MC00065X,8/F/13
111880,"Jun 23, 2014",27-27093,NIC1102A8365,,S684177470,MC00627X,8/F/14
111881,"Jun 23, 2014",27-27094,NIC1102A8366,,S285724371,MC00501X,8/F/3
111882,"Jun 23, 2014",27-27095,NIC1102A8367,,S268364072,MC00123X,8/F/8
111883,"Jun 23, 2014",27-27096,NIC1102A8368,,S218483367,MC00799X,8/G/14
111884,"Jun 23, 2014",27-27097,NIC1102A8369,,S187859180,MC00102X,8/G/2
111885,"Jun 23, 2014",27-27098,NIC1102A8370,,S875813535,MC00355X,8/G/3
111886,"Jun 23, 2014",27-27099,NIC1102A8371,,S442396649,MC00351X,8/G/9
111887,"Jun 23, 2014",27-27100,NIC1102A8372,,S240323580,MC00981X,8/H/14
111888,"Jun 23, 2014",27-27101,NIC1102A8373,,S947530733,MC00770X,8/H/5
111889,"Jun 23, 2014",27-27102,NIC1102A8374,,S901049637,MC00338X,8/H/7
111890,"Jun 23, 2014",27-27103,NIC1102A8375,,S774257001,MC00981X,8/H/8
111891,"Jun 23, 2014",27-27104,NIC1102A8376,,S710614807,MC00697X,8/H/9
111892,"Jun 23, 2014",27-27105,NIC1102A8377,,S522216329,MC00501X,8/I/1
111893,"Jun 23, 2014",27-27106,NIC1102A8378,,S033257320,MC00500X,8/I/10
111894,"Jun 23, 2014",27-27107,NIC1102A8379,,S082825987,MC00441X,8/I/12
111895,"Jun 23, 2014",27-27108,NIC1102A8380,,S699859133,MC00996X,8/I/15
111896,"Jun 23, 2014",27-27109,NIC1102A8381,,S599404833,MC00574X,8/I/4
111897,"Jun 23, 2014",27-27110,NIC1102A8382,,S419404159,MC00361X,8/I/9
111898,"Jun 23, 2014",27-27111,NIC1102A8383,,S491417445,MC00696X,8/J/1
111899,"Jun 23, 2014",27-27112,NIC1102A8384,,S795348598,MC00300X,8/J/8
111900,"Jun 23, 2014",27-27113,NIC1102A8385,,S236244001,MC00475X,9/A/14
111901,"Jun 23, 2014",27-27114,NIC1102A8386,,S467785618,MC00525X,9/A/15
111902,"Jun 23, 2014",27-27115,NIC1102A8387,,S189215502,MC00940X,9/B/10
111903,"Jun 23, 2014",27-27116,NIC1102A8388,,S073227597,MC00177X,9/B/11
111904,"Jun 23, 2014",27-27117,NIC1102A8389,,S294098509,MC00088X,9/B/12
111905,"Jun 23, 2014",27-27118,NIC1102A8390,,S124803634,MC00703X,9/B/4
111906,"Jun 23, 2014",27-27119,NIC1102A8391,,S325719903,MC00446X,9/B/7
111907,"Jun 23, 2014",27-27120,NIC1102A8392,,S246615070,MC00015X,9/C/1
111908,"Jun 23, 2014",27-27121,NIC1102A8393,,S427855254,MC00047X,9/C/11
111909,"Jun 23, 2014",27-27122,NIC1102A8394,,S225844484,MC00154X,9/C/13
111910,"Jun 23, 2014",27-27123,NIC1102A8395,,S822222249,MC00562X,9/C/15
111911,"Jun 23, 2014",27-27124,NIC1102A8396,,S475511325,MC00735X,9/C/2
111912,"Jun 23, 2014",27-27125,NIC1102A8397,,S278402407,MC00370X,9/C/5
111913,"Jun 23, 2014",27-27126,NIC1102A8398,,S230625879,MC00150X,9/C/6
111914,"Jun 23, 2014",27-27127,NIC1102A8399,,S887664978,MC00555X,9/C/8
111915,"Jun 23, 2014",27-27128,NIC1102A8400,,S888702610,MC00897X,9/D/12
111916,"Jun 23, 2014",27-27129,NIC1102A8401,,S882342717,MC00394X,9/D/4
111917,"Jun 23, 2014",27-27130,NIC1102A8402,,S890427771,MC00571X,9/E/10
111918,"Jun 23, 2014",27-27131,NIC1102A8403,,S934625726,MC00808X,9/E/11
111919,"Jun 23, 2014",27-27132,NIC1102A8404,,S416294956,MC00430X,9/E/13
111920,"Jun 23, 2014",27-27133,NIC1102A8405,,S291036761,MC00678X,9/E/4
111921,"Jun 23, 2014",27-27134,NIC1102A8406,,S532888588,MC00606X,9/E/5
111922,"Jun 23, 2014",27-27135,NIC1102A8407,,S754155889,MC00352X,9/F/11
111923,"Jun 23, 2014",27-27136,NIC1102A8408,,S832416693,MC00240X,9/F/13
111924,"Jun 23, 2014",27-27137,NIC1102A8409,,S669867194,MC00657X,9/F/15
111925,"Jun 23, 2014",27-27138,NIC1102A8410,,S861905859,MC00292X,9/F/2
111926,"Jun 23, 2014",27-27139,NIC1102A8411,,S416311038,MC00958X,9/F/3
111927,"Jun 23, 2014",27-27140,NIC1102A8412,,S554166967,MC00342X,9/G/10
111928,"Jun 23, 2014",27-27141,NIC1102A8413,,S874472484,MC00017X,9/G/14
111929,"Jun 23, 2014",27-27142,NIC1102A8414,,S153174698,MC00111X,9/G/4
111930,"Jun 23, 2014",27-27143,NIC1102A8415,,S664067160,MC00773X,9/G/5
111931,"Jun 23, 2014",27-27144,NIC1102A8416,,S385344500,MC00424X,9/G/7
111932,"Jun 23, 2014",27-27145,NIC1102A8417,,S637623962,MC00599X,9/H/11
111933,"Jun 23, 2014",27-27146,NIC1102A8418,,S778058330,MC00910X,9/H/2
111934,"Jun 23, 2014",27-27147,NIC1102A8419,,S935785387,MC00974X,9/H/4
111935,"Jun 23, 2014",27-27148,NIC1102A8420,,S521473067,MC00477X,9/I/1
111936,"Jun 23, 2014",27-27149,NIC1102A8421,,S654447784,MC00498X,9/I/11
111937,"Jun 23, 2014",27-27150,NIC1102A8422,,S515439311,MC00740X,9/I/12
111938,"Jun 23, 2014",27-27151,NIC1102A8423,,S896637300,MC00210X,9/I/13
111939,"Jun 23, 2014",27-27152,NIC1102A8424,,S385354103,MC00991X,9/I/15
111940,"Jun 23, 2014",27-27153,NIC1102A8425,,S956992470,MC00343X,9/I/7
111941,"Jun 23, 2014",27-27154,NIC1102A8426,,S905584135,MC00787X,9/I/8
111942,"Jun 23, 2014",27-27155,NIC1102A8427,,S451832719,MC00904X,9/J/10
111943,"Jun 23, 2014",27-27156,NIC1102A8428,,S527583704,MC00139X,9/J/11
111944,"Jun 23, 2014",27-27157,NIC1102A8429,,S692321437,MC00467X,9/J/12
111945,"Jun 23, 2014",27-27158,NIC1102A8430,,S107731532,MC00473X,9/J/15
111946,"Jun 23, 2014",27-27159,NIC1102A8431,,S328098797,MC00146X,9/J/3
111947,"Jun 23, 2014",27-27160,NIC1102A8432,,S436979933,MC00318X,9/J/7
99251,"Apr 7, 2014",27-20414,NIC1102A4219,Duplicate,S086782726,MC00226A,1/A/14
99252,"Apr 7, 2014",27-20415,NIC1102A4220,Duplicate,S897601694,MC00129A,1/A/2
99253,"Apr 7, 2014",27-20416,NIC1102A4221,Duplicate,S124131747,MC00410A,1/B/6
99254,"Apr 7, 2014",27-20417,NIC1102A4222,Duplicate,S811787666,MC00160A,1/C/11
99255,"Apr 7, 2014",27-20418,NIC1102A4223,Duplicate,S607997496,MC00145A,1/C/3
99256,"Apr 7, 2014",27-20419,NIC1102A4224,Duplicate,S399859468,MC00339A,1/C/8
99257,"Apr 7, 2014",27-20420,NIC1102A4225,Duplicate,S279498373,MC00451A,1/D/13
99259,"Apr 7, 2014",27-20422,NIC1102A4227,Duplicate,S380618598,MC00762A,1/E/3
99260,"Apr 7, 2014",27-20423,NIC1102A4228,Duplicate,S736844920,MC00483A,1/F/11
99261,"Apr 7, 2014",27-20424,NIC1102A4229,Duplicate,S222687084,MC00470A,1/F/3
99262,"Apr 7, 2014",27-20425,NIC1102A4230,Duplicate,S619210013,MC00793A,1/G/14
99263,"Apr 7, 2014",27-20426,NIC1102A4231,Duplicate,S738050080,MC00697A,1/G/3
99264,"Apr 7, 2014",27-20427,NIC1102A4232,Duplicate,S018884751,MC00415A,1/G/4
99265,"Apr 7, 2014",27-20428,NIC1102A4233,Duplicate,S260516621,MC00278A,1/G/8
99268,"Apr 7, 2014",27-20431,NIC1102A4236,Duplicate,S274614254,MC00382A,1/J/11
99269,"Apr 7, 2014",27-20432,NIC1102A4237,Duplicate,S692947438,MC00588A,1/J/7
99270,"Apr 7, 2014",27-20433,NIC1102A4238,Duplicate,S257176458,MC00086A,10/A/14
99271,"Apr 7, 2014",27-20434,NIC1102A4239,Duplicate,S184212929,MC00104A,10/A/4
